review_id,order_id,review_score,review_comment_message,sentiment
dfafa7aeecc34da88332b6e2862506d6,e9ded5c4cac1473698dc582fd2389a98,4,"Great results overall, slightly overpriced though.",positive
18e528f1434547f1a127d1fc9fb70c1d,ff03218d7525433c93a34ba7aef3d0ac,5,Absolutely love this product! Will definitely repurchase.,positive
a1c666f235084a2cac1ed12a93f68bed,1ec76c5dce044aa49f3082ed445f0643,1,Very disappointing. Product didn't work as described.,negative
bb1ed40e5d624ccc88395e5b8aa17e8a,4822e5d09077476c965b3fdc9c4a5467,5,Outstanding quality. Already recommended to friends.,positive
0fa695c5780c478d81b0cf8997e752fa,aff267207ecc49c5b927374f094353b8,5,Exceeded my expectations. Great quality for the price.,positive
7c6436ce83b4476c85a5e493deb3adab,41ce75f71d3f44c79294bdad567055cb,5,Exceeded my expectations. Great quality for the price.,positive
a29f939872864f0f9b1a8c145d59f420,2bdf7cc211a340af94ce0af46989899e,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
26946b74564b43f0981d1657a26fa169,363667d290a3461f90895f3c5c10afa8,4,"Really good product, just wish the packaging was better.",positive
13491e13fe304afc92274ab18a755dd7,4ecf11ea9f2349b7a259f33a29f64dad,1,Very disappointing. Product didn't work as described.,negative
48f874044fd64ebfa11e89ebd010c879,0d4231c835684cd39f234304167ebba8,3,"Not bad, not great. Somewhere in the middle.",neutral
0d29a3b9316f44d1a33d85236cfec4fb,f183e80b13704dbaa44b378de39e9f9c,5,Incredible value. The quality is truly impressive.,positive
ac52d46649744a7088d97aa287a04348,7e7c4405af44462db453df3d6cd64f26,1,Terrible experience. Product arrived damaged and performs poorly.,negative
6456be446f3c4874a2fd9bdeea9316ef,3dfe3656fd174171bf6864e89d926436,5,Perfect addition to my routine. Highly recommend.,positive
f28a4057c35c4fb9b0a4fad2b588aad3,f636cf70d26048afa1b25a528f7ec0f4,5,Exceeded my expectations. Great quality for the price.,positive
4be11b49e91e4a0283cbc3a253b1b070,62dc2ae488f54ce8916829352d12a4ac,4,Good value for money. Would recommend to others.,positive
430063788b0a49eca83fad95f5d6dc31,b79b2756428a4be7b535f9c58fea642a,5,Perfect addition to my routine. Highly recommend.,positive
67b2678179c945bea502cb95fab054e8,98cd4cbc9bee47c1b3583c4e4fcef3d9,5,Works exactly as described. Very happy with this.,positive
1e1cd4ca775846b381667b141bbd0478,ad4c9ecfef4545f883c46bb8822fec6a,4,Good quality product that does what it promises.,positive
425d8c85ee8f4df7a874a2e5213f8830,4a952421cba94061922e1ffb3c56cc2c,5,Amazing results after just a few uses. So impressed.,positive
5a6f757497114a178b3401fe91850ec1,0c8b502e36c5417aa03f92728f76f3ad,4,Very pleased with this purchase. Minor improvements possible.,positive
740d38943be24281a176cfbb89c0eea0,91a42bdf9a4d44e5902bd51d3bacf4ed,5,Incredible value. The quality is truly impressive.,positive
8a62f20c7cab481eb0244218145935af,43e50827b08d426890b6471e1a840ca3,5,This has become a staple in my collection. Love it!,positive
1cb57ebe04e8449688c84064bc8ec4be,49a4d9791dd24d3eb7e1557dcb4dd6f5,5,"Lovely product, arrived quickly and well packaged.",positive
f2a347e8441e450aa9399b22b5f2883d,500f46ae23904e6d98e9858e678ae712,4,Very pleased with this purchase. Minor improvements possible.,positive
3255c0ac06af4965a4efcf4bc5113363,0ce34064b9464ab69566a27f3e0c7c72,5,Absolutely love this product! Will definitely repurchase.,positive
d5d86ce6c39047a38f68937b8b5e4c7d,f2a8b3e05e7949639c4b2f5ec7f01960,1,Terrible experience. Product arrived damaged and performs poorly.,negative
3a21b1c12e314a6eb55dfcbdb78cef49,5759385e5dd645769a6f6a4faa28fffe,4,"Great results overall, slightly overpriced though.",positive
3b21d534954f48cd8b0ea640fba4ac63,c9796fe4c5654e76a0d6adaf3ecf72bf,5,Works exactly as described. Very happy with this.,positive
976f8edacdc74e47a613eeb495cd8923,67db9da09c264f8a972bbc80d6150783,5,Incredible value. The quality is truly impressive.,positive
d3657cbc67cb4facbdd27d5d98489b58,1d908aec3ef0403fa0d7d727a9a053c9,5,"Lovely product, arrived quickly and well packaged.",positive
fafbf013dff044daa9e5ed2499e1f9c2,0665e63464d54c199c71f83123dfa31f,4,Good value for money. Would recommend to others.,positive
9a7d4c844b7f44c6b8eb714d3ef1bcb6,4a5809f8ee3f48daa5c805885ea0db59,5,Best purchase I've made in a while. Five stars!,positive
304bfaa838a540a6a7a6053bd0136646,62930ade811c4a9fb819f14b76f2128b,5,Works exactly as described. Very happy with this.,positive
2e1c9c139d954d739f547ef73041c535,d39340fce7d84f9f8cf5db4e4fa80e05,4,Good quality product that does what it promises.,positive
3e34440db8c54f1f9c4c2635f85038ef,70c667cfb33449d7b01e787ac1bff535,5,Amazing results after just a few uses. So impressed.,positive
8380c2ef049b4824935716cf3b2a7c49,f1d4a350e2cb4c6a81011ac21530b58d,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
19fd6f6ac0a1430db338612d59e774f8,ac30e8b1ed0b47679a335dfacbaca940,5,Incredible value. The quality is truly impressive.,positive
69cb2fd56376410ba42ed7a007645526,8c3b078d6b85448fb63c81815ae45c2b,5,Absolutely love this product! Will definitely repurchase.,positive
9f13ce932d0a4e238c3c3520122b7aec,79983765e0ed4b4cbe989f124bbf3380,5,Absolutely love this product! Will definitely repurchase.,positive
abb97c59531a4fd5b1ae706917bb320f,5f6e26de85e74dd685099799735e15a7,5,Best purchase I've made in a while. Five stars!,positive
e2858fe0fb1f47ed852894884c47b5f5,a46f9feeb1684839a2ecccbee9559400,5,Exceeded my expectations. Great quality for the price.,positive
9ed642a6577545799637c8231d4389e4,49895a6bb9db4f5aa402d712df4644b8,3,"Not bad, not great. Somewhere in the middle.",neutral
6ffbef98542c4c5caf8b4e4aa3f31c70,c99acc5e1df34500a0a0a4049caf5107,5,Exceeded my expectations. Great quality for the price.,positive
eb1cfb2914b24f3187708e11ada376fe,8038b212657546678dfe1a14a10cd6e5,5,This has become a staple in my collection. Love it!,positive
3f05416d8d284cc9bbc4ebeb53e5cbae,1f54083318e4490a8419ae7f09cc3b3b,5,Amazing results after just a few uses. So impressed.,positive
1e03a63851e84d1b950388d55a768e95,5c1f933138e342a3a41977ace6cfd706,3,Decent product but nothing special. Average performance.,neutral
14e987f7d6924f9584d4a3dab0eaca5c,7469bf110b9b447ba5d5e7593e2aaf1a,5,Amazing results after just a few uses. So impressed.,positive
66347987592b428daf3927c883a098fa,fb5936c7a05249449a41c796f634f576,4,"Solid product, would buy again. Delivery was quick too.",positive
9ebe9a44f2bd4f51be654e69c5d41e94,ec469b55fff043ea9e2250a8b5ed9499,4,"Really good product, just wish the packaging was better.",positive
c9faec56e28943c8a24da08cae4920c3,2d3994c22b98431c87005d7117d1cd4a,5,Best purchase I've made in a while. Five stars!,positive
10ecad725716406b9971f406c95a38d2,07f636c8730e4c0fb08fb7c13f8bad07,5,Outstanding quality. Already recommended to friends.,positive
503407ffb2a54689b2ee5791cca29cab,3f1d73a16c924ee1996de14fbbc18fd9,4,"Great results overall, slightly overpriced though.",positive
caaa0f16b0214fdd9aab431beac5a405,93e766bbfcf842c6b72a9a1315ad218d,4,Very pleased with this purchase. Minor improvements possible.,positive
595ec0ff6c5543679852ce413a823461,7bc577419cdd44199386b81d36e7b57b,5,"Lovely product, arrived quickly and well packaged.",positive
1a8adc381fda490dbeb1fe4c5d339c2d,3a4b84a4348a48e1a882ac2378d19d38,5,Absolutely love this product! Will definitely repurchase.,positive
bdc9986a160b423387ea5ac7113a6289,e2ea0e67f743428b8d8b82114d0023c5,4,"Really good product, just wish the packaging was better.",positive
6c4c42b759174e01837c2c4bedef187c,c694e885b4f940719ed096c0e5dbe6c7,1,Terrible experience. Product arrived damaged and performs poorly.,negative
4a229519246442ca92ac43cf965253bc,eec70d469e044db69b36ca42cf2b2bca,5,Outstanding quality. Already recommended to friends.,positive
5ef101109f6e459faa6b35b4a71a474d,6638eebc111b4ea4972bd9225c33c39e,2,Disappointed with the results. Expected more for the price.,negative
74e600f6286c43068ecb41b85be9c107,0c9b84c5b61f4e4e92a2e639b4e97e6c,4,Good quality product that does what it promises.,positive
7fab459f9e5b4d05aee51f028813c01f,06e79a5a3f9d440991309e361bf95d8f,5,Amazing results after just a few uses. So impressed.,positive
9e7acee2d7764cd5bb42a885f3905bcf,1e38eba1240b402096c2d47659774114,1,Terrible experience. Product arrived damaged and performs poorly.,negative
4818e986f245402899d884bbe93158aa,17258052f2f7432fb910bdde769295f0,4,"Nice product, not quite perfect but very close.",positive
a8b333a272a4449c94132a4fa5a3d5e1,1f9f16d944944f3991973ed559397e09,5,Absolutely love this product! Will definitely repurchase.,positive
6b5e440de3dc4f9183d9573f2754a8ce,92ead7d23852497e8ed3a99c96cb696f,5,Best purchase I've made in a while. Five stars!,positive
bbd880cd506845ea8827008efd955e8b,22a114efb41244269f12055fca4c93a8,3,"It's okay, does the job but I've tried better.",neutral
c6d2dbe9a49f4bc1a4fb95f6ccc633f9,c316cfff080f4b679bf340e4217c8296,4,Good quality product that does what it promises.,positive
e262623bd8d44b6c82213961d57d634c,7d6579aa9c52414eb1beb3009d8c355d,5,Absolutely love this product! Will definitely repurchase.,positive
6bae68dce63542c0a7de14c21b49fdc7,068f8c70cbbe4beb8ca2daef16928b62,4,Good quality product that does what it promises.,positive
2a2157f770fe4cc8aae41d1577f26661,f2ef0ae945bf407f86fc98d962b57ac7,4,"Solid product, would buy again. Delivery was quick too.",positive
1ca1d46b57e04027bf6dc75b61da972b,35dc2c32ae214ab7b3c493a44d0ab560,4,Good value for money. Would recommend to others.,positive
0d824b540f084d7ba17adc868a6b0ec6,908073ccd200474fbc94e61e4fea1ad5,5,Works exactly as described. Very happy with this.,positive
a09d18078763499db7581af160d06ed4,71934d66175249d4b9d8f0cca373d0b1,5,Amazing results after just a few uses. So impressed.,positive
afc8c5406d1f40d498c10b301e8016c9,71d430b1c63e4949bfaf220d1d3ce2ef,5,This has become a staple in my collection. Love it!,positive
eadf3c93989545dd9a8a44af6ac077f2,772ce754e15f45f08bdfd3a2fe145dae,5,Incredible value. The quality is truly impressive.,positive
08164b69b6064a7a84127c5c7eb8310f,823d34070a0740b6a274d0135055d8f0,3,"It's okay, does the job but I've tried better.",neutral
bf6fec47ff6547b4bf145e4e6798f9c5,c2703bdebc044fbfa29d230883ad54ba,5,This has become a staple in my collection. Love it!,positive
bcb7cda4f9954cdca93bca60e04b3cda,135a6a20cdd04726b0849f29b20089d1,5,Perfect addition to my routine. Highly recommend.,positive
997be39dcf3d4807a83837f635e21179,bec0f35715bf436783acac23885ec8ce,5,Works exactly as described. Very happy with this.,positive
2585da83852146799f9e0a201c0c4905,6ca825e759944faf849d5e146767bf4b,5,Works exactly as described. Very happy with this.,positive
c00bed67e29c4f378b429e6658f60d28,adc248f38ce44b3aae6b53ae54003201,4,"Nice product, not quite perfect but very close.",positive
bb4adfb8254148978d86041139bb5558,400759ca9a704804806b73ad35d9b553,2,Poor value for money. Probably won't buy again.,negative
f3f08481871542dfaeff2067360990ef,487de344bc8a4d69a701ee944bf417da,5,Best purchase I've made in a while. Five stars!,positive
a64cde9db3b34928ad6807a942665988,a1c8f4ad85e9402582e1e9683a4ddb99,5,"Lovely product, arrived quickly and well packaged.",positive
67cc2d51f4b8400988069e3cb41b59a8,b9bab12248544172943678a32d6e857d,5,Incredible value. The quality is truly impressive.,positive
745378a4c5f74f49a166c23bd9baa6e7,8def8daa3b5849d0ac92c909d543e577,1,Would not recommend. Complete waste of money.,negative
65ff5d620d6842e3b63de77ab61ddae2,fa53cbd4c24f484aa3cc288e4888141b,3,Reasonable for the price. Not blown away though.,neutral
8e0bd17331c94f258c34b5f19b70292f,ac6e2cd7545b49299b4e4f8e0b995f0f,5,Exceeded my expectations. Great quality for the price.,positive
7484c30f37004dcea1a31b188162f1f1,f49e6a5c401f48a788e81e7f795ded3c,5,Works exactly as described. Very happy with this.,positive
09fca511dc964d978b39d476b5870288,4f22110a8f024ee7841e5c6bb220b955,3,"It's okay, does the job but I've tried better.",neutral
5c3d8157174045cfa70ef542dd72b836,c260c097b79649bc9dea0d9a50e0bf44,5,Absolutely love this product! Will definitely repurchase.,positive
8581de8ca18d4ef4999024fb87c3e3b1,2e3e64911e9641bab33a67016a3a914d,5,Outstanding quality. Already recommended to friends.,positive
edd01cc0fca64d8fa5fbf8d55634e284,c35e93067ada40ef9203d99552197bc1,5,"Lovely product, arrived quickly and well packaged.",positive
76d4a7d20c604f59939aebb5b55e8591,0270d8a24cf44819b9fe441967e652b3,4,"Really good product, just wish the packaging was better.",positive
0a5b42209eae49cc99c32c6a0f3c6919,aa5e3a96553e43f09c6cb7ebb2b1a28a,3,Reasonable for the price. Not blown away though.,neutral
eee39bf26f864644bec7b61e64c092f0,1257eb341188427db7122e90021530f5,5,Exceeded my expectations. Great quality for the price.,positive
9d8c3e801bfa45a586e638f6fec0320c,7e7ddaf68fd04c249cc88ad49ffbfa04,4,"Solid product, would buy again. Delivery was quick too.",positive
ae1eecf5a584422f9b225907f62a3dd3,456cb349f2df4421bedc0b9f2286429b,3,"Not bad, not great. Somewhere in the middle.",neutral
1901db2ef14040a999ed2687aebdc80e,a37dddf651b34100b470dd9566ca3ad6,5,Best purchase I've made in a while. Five stars!,positive
c4b830e899b849adb18fcca1ebc17c0f,95f8201a4d3d4f31a23de38b2907554b,4,Happy with the results. Took a few days to notice a difference.,positive
15a1c3e671394b39a8d5132606c66d27,8e5b98612c994507bf855f14b518b1c5,4,"Really good product, just wish the packaging was better.",positive
18226f4d480d46788699b23858f018a7,6baaae2fdfb04544847d8bcf9fa5501f,5,Amazing results after just a few uses. So impressed.,positive
bb7129d3b29743c9a44a2ba07c77fc06,1aa96ac8d2e04bffa90ab2117a36a359,1,Would not recommend. Complete waste of money.,negative
7d88241d435f47c4a75840e4c4482df4,26314bc91d0e4f42ab1c5e7071c67bd9,5,This has become a staple in my collection. Love it!,positive
9685d1e34e0744aeb2d9c82a24e72e01,9d744f55c93b4fa78cca88d6628a706f,1,Would not recommend. Complete waste of money.,negative
77125135a14142f9b138bc05be990ba0,8b1ee024e3c94afd9488f574745f64da,3,"Not bad, not great. Somewhere in the middle.",neutral
bf3811f00dd447d887cdc5c9a65e9355,5b2dab0cf6b94a73aa1bf26e49a63586,5,"Lovely product, arrived quickly and well packaged.",positive
9972ef3ea891437d9cc75e0f4225bb1f,6f2f35ef48844030baf29359b1a9cc41,5,Works exactly as described. Very happy with this.,positive
48789ad0cc284cd086ae9d248c48c132,c2f0ff56d6784a3096c8fad6f34e5467,4,"Nice product, not quite perfect but very close.",positive
555e5f159e9e4f8889dcc0761b9aaf82,d6c0307d3c2e493f86a9cc2779f678e2,5,This has become a staple in my collection. Love it!,positive
7d9bdcc1876441478bfdc060e0403330,f42c5e93c09e432eae5e5b76bff6f4f5,5,Outstanding quality. Already recommended to friends.,positive
622b50a1820548f08fdb1ce42e625647,e00159fa8d8848458d0786f7fb944dbc,3,"It's okay, does the job but I've tried better.",neutral
56ca5e27243249c79aa7eb483913f5c4,c7745740499c48f0828e5627b05ad84e,4,Happy with the results. Took a few days to notice a difference.,positive
a1d78decb1084694901f3cc72a2f427e,5695890c65b14e1b9c96244de166d180,1,Very disappointing. Product didn't work as described.,negative
86ac1d4a8c5040b6b3a932d0b2478c54,7faac581d5e347bb81c76023590490e3,5,Outstanding quality. Already recommended to friends.,positive
752ccb2048dc4ee6833023ea664b3c8f,0019a6fedb7f40829e3f6a4f62f9e481,1,Terrible experience. Product arrived damaged and performs poorly.,negative
ae47880cab3b46ae8bd964a4492978e8,cc513b6aa4a346e99009ede98c234433,4,Good value for money. Would recommend to others.,positive
5a85ae686dc94e82b3620b1b77d2d391,b97fe0b6eb79403da0942ad545a95b37,5,Exceeded my expectations. Great quality for the price.,positive
905293549051498f995520b1f29846f7,40b20485093b4e33900e4ff68a8bcf34,5,Outstanding quality. Already recommended to friends.,positive
404b624110fb4727ab9372135437a81a,6ba2b94697d3408397a662ecd5016b6b,5,Amazing results after just a few uses. So impressed.,positive
e52836d719eb430baff4d651cd592d4b,de4de36067f94524951eb13e47003e1f,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
a11d337bc7b74414b8c2c48421388320,66e332a0414f41e38bc19c8f4a24a1a2,5,Outstanding quality. Already recommended to friends.,positive
cafa1235b38944c8b67acbb2940ba7cf,fdba49ff3f8941c392d35cb1179f12d6,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
92d03ab67e784862bc65d0a8861bcb85,76b96930f3894002a3ada86af95a605d,5,Exceeded my expectations. Great quality for the price.,positive
f218d6c5dee849f5aef80eae6a74fc06,ea9dabdc70e147a694908d6561e17ad8,4,"Nice product, not quite perfect but very close.",positive
7fd7beec657a4466851c54a4359c7cb6,e3392093380b40cfb38ea726775ad3df,5,Best purchase I've made in a while. Five stars!,positive
3e8a08f9e7eb425ebf53dc64c57d8e64,56aa91ec5d0946d0ad327822a5f0fa80,5,Exceeded my expectations. Great quality for the price.,positive
25802752b0fc4c33897891f7b3c8e0f1,5f28d396e8f645fa9c195b6a815dfc22,5,Outstanding quality. Already recommended to friends.,positive
fd67af13ef79437cbaeba20a63f4b464,09fbf78fd002470db1aab3458717f8c2,3,"Not bad, not great. Somewhere in the middle.",neutral
097bf067586a487a98a02cfdea4718af,649e295b372949c5a3ba072ebd17ed65,4,"Really good product, just wish the packaging was better.",positive
19bbbff735c54536a28623a45a1eadf8,1a706114727240b0abcd1034cbcecc49,5,This has become a staple in my collection. Love it!,positive
74be6c28ac38400f96b00fc629ef5610,ac9c02fd6a4940f7b43032c7f42cbdac,5,"Lovely product, arrived quickly and well packaged.",positive
5cf389bb45684f19a873805b51b52d49,d708cc8ef2c641dbae5cab26b503032a,5,"Lovely product, arrived quickly and well packaged.",positive
72eacb657b7c4a8c8624a5abbb2aaa44,be555fafe0504f5b80a3bec920c8be54,5,Outstanding quality. Already recommended to friends.,positive
badcad03b2a14032884785585c8cb41d,8af507bcdbac4f4791a66cf7fef076dc,5,Exceeded my expectations. Great quality for the price.,positive
64eb255ab6d043c48ad2939113125108,c1cd681659f34da39fa8ba5120326780,5,"Lovely product, arrived quickly and well packaged.",positive
1829146ef8914aad8985f061943733fa,8a7969645ee74ad3bbf1753ca4812266,5,Absolutely love this product! Will definitely repurchase.,positive
5a32abf8100745f98dd529f46faf2ae6,0a7f8689de564a399fd65c7ef4fcfc43,5,This has become a staple in my collection. Love it!,positive
755ed7bfcdad4e9b9d4f88c9b8e1dacf,ad38ccdf70934bebb6168a3027627a5e,4,"Really good product, just wish the packaging was better.",positive
b75a7e5f74da44758ea1d33dfd38844c,be0a39d4b42041aaa06015e07497153f,5,This has become a staple in my collection. Love it!,positive
1347c7a6a8f4454eb78bc38fab45f13c,dd3d359fd79344279b30d3d808c048d0,2,Not great quality. Wouldn't recommend to others.,negative
9ca6ea1c55bc4ec8810ab100863fefd1,9c7cc73771f6467f8589dcb48534ea90,5,Best purchase I've made in a while. Five stars!,positive
07720dc95fda4dc79896253de2f119b9,07031f7fc8cd45149e1336765864845c,5,Absolutely love this product! Will definitely repurchase.,positive
7b94d7cca88c4870abdcc5b427c06502,321624eaf5df4c6b935de2f097924b8c,5,Exceeded my expectations. Great quality for the price.,positive
2377ff5fc20549b69e21db312b2ffe57,18d53483b61b42d49754f73d4304a3f1,2,Poor value for money. Probably won't buy again.,negative
0918dbea7f8047949a859f4e8fa4d509,4eed7c0d975e41409f085293b8be25c5,5,Exceeded my expectations. Great quality for the price.,positive
568e651cc63245649751707404f695f9,1923ce9cec0b42c2bf7a34e24dc48e5e,5,Amazing results after just a few uses. So impressed.,positive
242da3cd4f64422288eba87d444b7ccc,6fecaa864fc54a5e97ffb9550a2dfdc5,5,Exceeded my expectations. Great quality for the price.,positive
0dca5c7a279849a89600f3787a9acb63,01527412121e4dc4be1b38565bcf63bb,4,Good quality product that does what it promises.,positive
d3278aa7ea8644d9baabaa6aa92cf868,9055814750554ff68ffbcbba8b2d5376,5,Amazing results after just a few uses. So impressed.,positive
d1923c5bc32842118ef36a0e52b0afd5,1818d85852e2422faf30b62e59e81634,5,Perfect addition to my routine. Highly recommend.,positive
e4ea7fbe35f542af812d4735e596e5fa,accd187c87704c7898180e79a24d0b88,3,Reasonable for the price. Not blown away though.,neutral
aca5802a43b841348a296703aa51b533,d069303b8fc14048b64ad75fc28850d1,5,Outstanding quality. Already recommended to friends.,positive
e9c413c4c476469ebc56d263cbfde166,3c8a92a6b5ae47fca44b374f8ac2a325,5,Best purchase I've made in a while. Five stars!,positive
c8ddd4e4068e4ef680c808638eca0289,ce2a048c90604a6699ecb66d1eb17eaa,4,"Solid product, would buy again. Delivery was quick too.",positive
5c85fa1864c443aab4707e693df18a4a,b3ab5a2e65ca438e9a0af6d455ceff97,5,Best purchase I've made in a while. Five stars!,positive
95805448be1e4118b4a5055820e38dc6,5e62eaf05d7846eb9e43caf73749972c,4,Good quality product that does what it promises.,positive
0a9ca3e3c7004da3a247ec92729adf62,18f1d6ee14a84f868d9e68daf29a1cf5,3,"It's okay, does the job but I've tried better.",neutral
9381e89954464bcbae9a7374cb0dd097,b9f017db95a0462fb72cc864fed8e478,4,Good value for money. Would recommend to others.,positive
84cb60c1120a46608dbd06af9be36a32,8a82afa63d0342abb9c448c27cbb6ff5,5,Amazing results after just a few uses. So impressed.,positive
7c2ad6b5c9f94507a49cb07a3b731471,e6a64d5030454375aaceb7457ee1eb60,4,Happy with the results. Took a few days to notice a difference.,positive
57bef03245de4090bd03e11a4da0f335,9249d42d9cad46dea740a23333ccf0b8,4,"Nice product, not quite perfect but very close.",positive
a0928d0dda244c4b9ea8143eb21f8744,e5ad550f853a47709d1f4867c6de94f7,5,"Lovely product, arrived quickly and well packaged.",positive
74598c959a0e46f29f0e47b86fd7c21d,a92162a9bacd4e2cb13d636aabf0883e,5,Absolutely love this product! Will definitely repurchase.,positive
aa06f03967f4433cb5bd6476a9d1cee9,bb3c84c12b564f9d9920be93c9863995,5,Outstanding quality. Already recommended to friends.,positive
bb808ddf6e584554b71976eada3e1ee9,5bf1584f680c42a78b657840b241dac4,5,Absolutely love this product! Will definitely repurchase.,positive
4e071016c3b14a6792445216b70bc893,a393dc48a4b4441c8738ce0aa7ef422c,4,"Nice product, not quite perfect but very close.",positive
6e104145ebfd4be6a796420873f803c3,85fd43acd4df42ed9fb23d5ad7abd491,3,"It's okay, does the job but I've tried better.",neutral
241a130ce770432d85fbd0e1e6b4e59c,4e87ec6e25f140a89f98c0f98517ae3c,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
5c8b0c4bfd414abda8a93f14a8386520,9ad7e339b86041b09634478871d696ae,4,"Really good product, just wish the packaging was better.",positive
9f1b5edd531a4139ae234976d9591cf6,f1cf25554e57499da3b8004d902c86b6,2,Below expectations. The product didn't work well for me.,negative
e19a28c61b1646f688ddf5eb094b9ba4,c6f24c63456b40a6882f1bf38d1818a8,4,"Solid product, would buy again. Delivery was quick too.",positive
d90c56a8e5eb4b80b1abcd95f7c0b6a8,4e10364b8ff54735ac9f7a04e8ab68cf,5,Outstanding quality. Already recommended to friends.,positive
127f39a9a19d41d49287314169628a24,4b1ca654dc0e45cc9ac4601651a50b2b,5,This has become a staple in my collection. Love it!,positive
874230704f4a45148b4d7cdf4a50bf08,35a1fafaa7d747568171260e8b3d8f2d,4,"Great results overall, slightly overpriced though.",positive
a2824c0da01a442f8e73b1020311bafc,1e91bb1c901d405a8b6d8e11a0b7cc92,2,Disappointed with the results. Expected more for the price.,negative
18e338ddbf2e4a86a76b13a2f9e4d847,d173ec0800494024b9ba530306b31ef6,5,Exceeded my expectations. Great quality for the price.,positive
409f1930e988456ba34e1156df8e4e48,fcaa19e350394de5a4ed7cf26028cc38,5,Amazing results after just a few uses. So impressed.,positive
dba2436053e44cedb6bb52f4aca6eabd,e81f2cd37c5d4a77b51ff41e534c73e1,5,Incredible value. The quality is truly impressive.,positive
4fde695c27234413a7a6a1419f2004c1,7888fe98b1c24c33a6f5651d01a8a9ab,5,Amazing results after just a few uses. So impressed.,positive
309243ab01cf467aa6ecc6864f86f910,8857d5187e804f7f80251c5de30f0c52,5,Exceeded my expectations. Great quality for the price.,positive
1fd39ac74c9040fdb030ad231669a519,d48ff2de91494ab88415245c244fffd2,1,Terrible experience. Product arrived damaged and performs poorly.,negative
1e9e6aed887547f689589515bbd15c07,f973bbb54b0047e09cb71a846e232bb9,4,Good value for money. Would recommend to others.,positive
d8828806ab494a47a2a965e562cd4bc7,54995ea8d5be41a6ad4926cbc27cb5b6,4,Happy with the results. Took a few days to notice a difference.,positive
7e80be438f2549ecb92214da9d4f1b4b,f8bd2c59f3ae47d4bf086d111b62356f,2,Not great quality. Wouldn't recommend to others.,negative
722ccd174a604ef689848aae1599bced,cba353022edc40dcadbd44b6355a8eb4,3,Reasonable for the price. Not blown away though.,neutral
407dac5be6df40cea1bbb963f0f25bae,91f10858af46407d9a0c967423254629,5,Outstanding quality. Already recommended to friends.,positive
317d4d77978345ff8e00ac89bfe2e1ea,b0b1cb5095e841ac8f20fbd74ece75de,5,Works exactly as described. Very happy with this.,positive
727de6ee3358497590c18efd0bde6a54,53745fed3e79493791872cf2e541a835,4,"Solid product, would buy again. Delivery was quick too.",positive
1b99c6ec0f964d97beb74315a32cacb2,569aa72d8772484aa2a3b09af9ac761e,5,Works exactly as described. Very happy with this.,positive
94f625f65c614dbf87f62506875759ae,f89731f3df764270ab70cac3e37ad610,5,Amazing results after just a few uses. So impressed.,positive
09fd88a8ae7846738b46f699f0a21e6c,aa7af9db5d40457fa05bc4117dd93149,5,Perfect addition to my routine. Highly recommend.,positive
8cdb1dc538fb42cea8b30e3cea03e5a2,726c035afae54fc8bd7d76499b5585ae,5,Amazing results after just a few uses. So impressed.,positive
77eca2ad305645838101c230fea3980b,f3b615b7e528459c9729134524bf33f1,5,Works exactly as described. Very happy with this.,positive
34ec3879d99a4157815878404a757544,cdec9967771b4a54a4255aa4898836b1,5,Perfect addition to my routine. Highly recommend.,positive
1221b21bcb4f4c069e375897c0e64154,facded26c7fa4b568486770859248d33,5,Absolutely love this product! Will definitely repurchase.,positive
6dc5339750a747e99e0d1615d47e473f,4047acb3c91448be96a353dfd3411e55,4,"Nice product, not quite perfect but very close.",positive
ce0c99ca4a9643c1a26c3c15fa9e03dc,d31e987187754fd888c2514373954dae,5,Perfect addition to my routine. Highly recommend.,positive
b720905b6b964a508ad8e814cbc1314a,732afc9770b4466faccac18af82a5bb3,4,Good quality product that does what it promises.,positive
1605a0f6098b410b89a089c821dae8df,10f4c9b2e00e485196b68f26d31cf322,2,Poor value for money. Probably won't buy again.,negative
d0f88f5b8d1b478e9d6d91f7fad200fb,58ced79f3e6a4c7ab092553038a9957b,5,This has become a staple in my collection. Love it!,positive
6115ddeeeb6b45a091fef0baf31909ca,cdf211eb03ea4ef689da453c9f239d86,5,Absolutely love this product! Will definitely repurchase.,positive
7d712637f81b441e8d0f1f3a8868bf73,c910d29c5c6e4bbda412d44c87291236,5,Incredible value. The quality is truly impressive.,positive
4570edf139d540dfaa70ce4585fca671,f9e841cfb1e941658e02ae94e32284ab,5,Incredible value. The quality is truly impressive.,positive
12ac7cae41d94de0b10adbf56a9a217b,cc55800c16b64f919dc51f91f3dbee37,5,Works exactly as described. Very happy with this.,positive
66475d5b2e6b4d3e863ffc940c6c032b,5cf1aaf5f8aa45f7928daebadb85cd4c,3,"It's okay, does the job but I've tried better.",neutral
486f0c608f8845e9975a202e716a1da5,1f177dc41b434d4b8e545b11ae9c3592,4,Good value for money. Would recommend to others.,positive
553f5eaa8f3d4e64bad1ef30195537bd,25ffdbde5b7b4dcea4f399720535c831,5,Amazing results after just a few uses. So impressed.,positive
